code,scheme_name,funding_commencement_year,grant_status,funding_at_announcement,funding_current,administering_organisation
LP240100414,Linkage Projects,2025,Active,356390,368970.0,University of Technology Sydney
LP240100417,Linkage Projects,2025,Active,380000,393457.0,RMIT University
LP240100432,Linkage Projects,2025,Active,557886,577908.0,The University of Melbourne
LP240100433,Linkage Projects,2025,Active,567156,584818.0,Western Sydney University
LP240100448,Linkage Projects,2025,Active,661814,677319.0,Western Sydney University
LP240100451,Linkage Projects,2025,Active,787764,815122.0,The University of Sydney
LP240100463,Linkage Projects,2025,Active,895187,927067.0,The University of Western Australia
LP240100489,Linkage Projects,2025,Active,436000,451279.0,Swinburne University of Technology
LP240100504,Linkage Projects,2025,Active,482210,499224.0,RMIT University
LP240100506,Linkage Projects,2025,Active,670753,695252.0,Monash University
LP240100507,Linkage Projects,2025,Active,835000,859071.0,The University of Western Australia
LP240100511,Linkage Projects,2025,Active,709000,734890.0,The University of Queensland
LP240100523,Linkage Projects,2025,Active,450332,465892.0,University of Wollongong
LP240100541,Linkage Projects,2025,Active,509991,0.0,Macquarie University
LP240100542,Linkage Projects,2025,Active,422220,437073.0,The University of New South Wales
LP240100544,Linkage Projects,2025,Active,261631,271578.0,Queensland University of Technology
LP240200193,Linkage Projects,2025,Active,524359,540508.0,The University of New South Wales
LP240200336,Linkage Projects,2025,Active,657402,675411.0,Western Sydney University
LP240200347,Linkage Projects,2025,Active,431718,443911.0,Griffith University
LP240200546,Linkage Projects,2025,Active,560455,576207.0,The University of Queensland
LP240200584,Linkage Projects,2025,Active,522000,536740.0,University of Technology Sydney
LP240200586,Linkage Projects,2025,Active,373000,383029.0,The University of Sydney
LP240200598,Linkage Projects,2025,Active,498747,513092.0,University of Technology Sydney
LP240200599,Linkage Projects,2025,Active,359160,369746.0,Curtin University
LP240200600,Linkage Projects,2025,Active,871502,896650.0,Griffith University
LP240200603,Linkage Projects,2025,Active,562658,578640.0,RMIT University
LP240200606,Linkage Projects,2025,Active,670000,688698.0,The University of New South Wales
LP240200611,Linkage Projects,2025,Active,554000,569699.0,The University of New South Wales
LP240200616,Linkage Projects,2025,Active,561251,577235.0,Southern Cross University
LP240200617,Linkage Projects,2025,Active,432040,443649.0,The University of Sydney
LP240200620,Linkage Projects,2025,Active,488000,501788.0,The University of New South Wales
LP240200622,Linkage Projects,2025,Active,376272,386065.0,University of Wollongong
LP240200630,Linkage Projects,2025,Active,863621,889033.0,The University of Melbourne
LP240200633,Linkage Projects,2025,Active,494978,509219.0,The University of New South Wales
LP240200636,Linkage Projects,2025,Active,643052,661249.0,Adelaide University
LP240200638,Linkage Projects,2025,Active,582571,599233.0,RMIT University
LP240200639,Linkage Projects,2025,Active,645723,662031.0,The University of New South Wales
LP240200642,Linkage Projects,2025,Active,1197682,1223536.0,Monash University
LP240200644,Linkage Projects,2025,Active,709404,725619.0,La Trobe University
LP240200647,Linkage Projects,2025,Active,536380,551105.0,Adelaide University
LP240200648,Linkage Projects,2025,Active,551982,567435.0,University of Southern Queensland
LP240200651,Linkage Projects,2025,Active,398464,415694.0,RMIT University
LP240200653,Linkage Projects,2025,Active,718476,733085.0,The University of Newcastle
LP240200656,Linkage Projects,2025,Active,880522,905425.0,The University of Melbourne
LP240200657,Linkage Projects,2025,Active,1216951,1235692.0,Monash University
LP240200658,Linkage Projects,2025,Active,776462,801812.0,The University of Melbourne
LP240200662,Linkage Projects,2025,Active,837483,861665.0,Adelaide University
LP240200665,Linkage Projects,2025,Active,871195,885006.0,The University of Queensland
LP240200677,Linkage Projects,2025,Active,682594,700908.0,Swinburne University of Technology
LP240200678,Linkage Projects,2025,Active,304816,313271.0,Griffith University
LP240200679,Linkage Projects,2025,Active,1224499,1247790.0,The Australian National University
LP240200692,Linkage Projects,2025,Active,286052,294399.0,The University of New South Wales
LP240200695,Linkage Projects,2025,Active,898788,924713.0,Queensland University of Technology
LP240200698,Linkage Projects,2025,Active,608024,625301.0,University of Technology Sydney
LP240200700,Linkage Projects,2025,Active,741267,762527.0,University of Technology Sydney
LP240200706,Linkage Projects,2025,Active,513617,530214.0,Flinders University
LP240200715,Linkage Projects,2025,Active,475702,488803.0,The University of Sydney
LP240200721,Linkage Projects,2025,Active,742525,765876.0,The University of Sydney
LP240200731,Linkage Projects,2025,Active,381784,392850.0,The University of Melbourne
LP240200738,Linkage Projects,2025,Active,857062,874023.0,RMIT University
LP240200744,Linkage Projects,2025,Active,474531,487826.0,Swinburne University of Technology
LP240200752,Linkage Projects,2025,Active,527981,544389.0,University of Technology Sydney
LP240200755,Linkage Projects,2025,Active,300420,306724.0,Adelaide University
LP240200758,Linkage Projects,2025,Active,715000,737236.0,University of Wollongong
LP240200762,Linkage Projects,2025,Active,359407,369359.0,The University of Sydney
LP240200767,Linkage Projects,2025,Active,584833,601029.0,Adelaide University
LP240200771,Linkage Projects,2025,Active,593192,608030.0,The University of Melbourne
LP240200793,Linkage Projects,2025,Active,449882,460897.0,Swinburne University of Technology
LP240200796,Linkage Projects,2025,Active,978752,999566.0,Flinders University
LP240200825,Linkage Projects,2025,Active,1129501,1153288.0,The University of Queensland
LP240200829,Linkage Projects,2025,Active,788626,809673.0,The Australian National University
LP240200838,Linkage Projects,2025,Active,717366,737594.0,The University of Sydney
LP240200846,Linkage Projects,2025,Active,318029,329741.0,The University of Queensland
LP240200866,Linkage Projects,2025,Active,419650,433414.0,University of the Sunshine Coast
LP240200877,Linkage Projects,2025,Active,903456,921508.0,Adelaide University
LP240200892,Linkage Projects,2025,Active,196779,202823.0,The University of Sydney
LP240200905,Linkage Projects,2025,Active,525801,540959.0,Griffith University
LP240200909,Linkage Projects,2025,Active,1188356,1214220.0,The University of Queensland
LP240200928,Linkage Projects,2025,Active,232174,236808.0,The University of Melbourne
LP240200929,Linkage Projects,2025,Active,505858,521440.0,The Australian National University
LP240200936,Linkage Projects,2025,Active,645168,667935.0,The University of Queensland
LP240200939,Linkage Projects,2025,Active,870886,895928.0,The University of Melbourne
LP240200940,Linkage Projects,2025,Active,834926,847766.0,Western Sydney University
LP240200944,Linkage Projects,2025,Active,555000,567643.0,Adelaide University
LP240200954,Linkage Projects,2025,Active,653379,671675.0,The University of New South Wales
LP240200979,Linkage Projects,2025,Active,555775,571771.0,Monash University
LP240200996,Linkage Projects,2025,Active,556235,572048.0,The University of Newcastle
LP240201020,Linkage Projects,2025,Active,692000,711957.0,The University of Sydney
LP240201026,Linkage Projects,2025,Active,306134,315022.0,The University of New South Wales
LP240201031,Linkage Projects,2025,Active,402228,413454.0,Queensland University of Technology
LP240201033,Linkage Projects,2025,Active,563000,580524.0,RMIT University
LP250100004,Linkage Projects,2026,Active,715575,721230.0,The University of Melbourne
LP250100005,Linkage Projects,2026,Active,564782,568972.0,The University of New South Wales
LP250100007,Linkage Projects,2026,Active,180000,182075.0,The University of Sydney
LP250100009,Linkage Projects,2026,Active,393016,396181.0,The University of New South Wales
LP250100011,Linkage Projects,2026,Not yet accepted,432240,432240.0,La Trobe University
LP250100017,Linkage Projects,2026,Active,357386,360497.0,Queensland University of Technology
LP250100022,Linkage Projects,2026,Active,537437,541446.0,Monash University
LP250100048,Linkage Projects,2026,Active,485955,488191.0,Adelaide University
LP250100067,Linkage Projects,2026,Active,392348,395423.0,Victoria University
LP250100069,Linkage Projects,2026,Not yet accepted,284595,284595.0,The University of Melbourne
LP250100073,Linkage Projects,2026,Active,202983,204570.0,Southern Cross University
LP250100075,Linkage Projects,2026,Active,300051,301662.0,The Australian National University
LP250100078,Linkage Projects,2026,Active,195705,197200.0,The University of Melbourne
LP250100089,Linkage Projects,2026,Active,441446,444855.0,Macquarie University
LP250100103,Linkage Projects,2026,Active,289519,290719.0,University of Wollongong
LP250100124,Linkage Projects,2026,Active,308136,310512.0,Griffith University
LP250100132,Linkage Projects,2026,Active,426727,430729.0,RMIT University
LP250100136,Linkage Projects,2026,Active,642045,645151.0,Flinders University
LP250100139,Linkage Projects,2026,Active,396250,399459.0,The University of Queensland
LP250100192,Linkage Projects,2026,Active,685734,690782.0,The University of Sydney
LP250100197,Linkage Projects,2026,Active,1101057,1105934.0,The University of Queensland
LP250100222,Linkage Projects,2026,Active,579700,584330.0,Southern Cross University
LP250100237,Linkage Projects,2026,Active,422716,425994.0,The University of Melbourne
LP250100246,Linkage Projects,2026,Active,655070,659680.0,The University of New South Wales
LP250100270,Linkage Projects,2026,Active,583126,587684.0,The University of Queensland
LP250100277,Linkage Projects,2026,Active,590000,594488.0,The University of Sydney
LP250100293,Linkage Projects,2026,Active,505594,510096.0,The University of Melbourne
LP250100307,Linkage Projects,2026,Active,448811,452404.0,The University of Melbourne
LP250100313,Linkage Projects,2026,Active,1058657,1062589.0,Griffith University
LP250100322,Linkage Projects,2026,Active,556491,562034.0,The University of New South Wales
LP250100327,Linkage Projects,2026,Active,526826,530818.0,The University of New South Wales
LP250100335,Linkage Projects,2026,Active,630206,634418.0,The University of Queensland
LP250100337,Linkage Projects,2026,Active,239160,241346.0,The University of Sydney
LP250100343,Linkage Projects,2026,Active,239981,241695.0,Edith Cowan University
LP250100347,Linkage Projects,2026,Active,388508,391597.0,University of Tasmania
LP250100350,Linkage Projects,2026,Active,623355,627948.0,Adelaide University
LP250100351,Linkage Projects,2026,Active,512458,516446.0,Deakin University
LP250100362,Linkage Projects,2026,Active,477835,481409.0,Adelaide University
LP250100365,Linkage Projects,2026,Active,461209,465596.0,The University of Newcastle
LP250100370,Linkage Projects,2026,Active,204080,205616.0,The Australian National University
LP250100373,Linkage Projects,2026,Active,322690,325516.0,Adelaide University
LP250100374,Linkage Projects,2026,Active,599143,603560.0,The University of Queensland
LP250100397,Linkage Projects,2026,Active,354170,358107.0,Curtin University
LP250100400,Linkage Projects,2026,Active,993300,999552.0,The University of Western Australia
LP250100403,Linkage Projects,2026,Active,261722,264362.0,Monash University
LP250100409,Linkage Projects,2026,Active,485737,489487.0,The University of New South Wales
LP250100426,Linkage Projects,2026,Not yet accepted,542574,542574.0,University of Technology Sydney
LP250100437,Linkage Projects,2026,Active,556608,559912.0,Adelaide University
LP250100438,Linkage Projects,2026,Active,326846,329517.0,The University of New South Wales
LP250200001,Linkage Projects,2026,Active,1198703,1205890.0,Flinders University
LP250200026,Linkage Projects,2026,Active,1481443,1488545.0,The University of Melbourne
LP250200033,Linkage Projects,2026,Active,299998,302338.0,The University of New South Wales
LP250200036,Linkage Projects,2026,Active,833354,839861.0,The Australian National University
