code,funding_commencement_year,grant_status,funding_at_announcement,funding_current,administering_organisation,chief_investigators,chief_investigators_orcids
DP160102452,2016,Closed,355800,373872.0,Western Sydney University,Prof David Ellsworth; Prof Oula Ghannoum; Dr Yolima Carrillo,0000-0002-1341-0741
DP160102457,2016,Closed,285000,299640.0,The University of Queensland,A/Prof Graeme Smith,
DP160102460,2016,Closed,491000,516063.0,Flinders University,Prof John Long; Dr Gavin Young; Prof Timothy Senden,0000-0001-8012-0114; 0000-0001-6808-7219
DP160102491,2016,Closed,340000,357123.0,The Australian National University,Prof Qing-Hua Qin; Prof Zhen (Jeff) Luo,0000-0003-0948-784X; 0000-0002-6953-3986
DP160102509,2016,Closed,260000,262252.0,The Australian National University,Dr Martyn Jolly; Prof Martin Thomas; Prof Jane Lydon; Em/Prof Nicolas Peterson; Prof Paul Pickering,0000-0002-2261-5888; 0000-0003-3083-4084
DP160102510,2016,Closed,148000,155552.0,University of Wollongong,Prof Susan Turnbull,
DP160102514,2016,Closed,349000,366736.0,The University of Queensland,Prof Catherine Haslam; Prof Tegan Cruwys; Prof Stephen (Alex) Haslam; Dr Niklas Steffens; Prof Nancy Pachana,0000-0001-5296-3480; 0000-0001-9523-7921; 0000-0002-3990-2592; 0000-0002-8927-4205
DP160102523,2016,Closed,418286,439602.0,The University of Melbourne,Prof Margaret Kelaher; Dr Bridget Pratt; Em/Prof Anthony Jorm,0000-0002-1424-4116
DP160102526,2016,Closed,210000,197461.0,The University of Queensland,Prof Greg Marston; Dr Alastair Stark; Dr Tony Matthews; Prof Douglas Baker,0000-0003-0838-5462
DP160102544,2016,Closed,404000,424915.0,The University of New South Wales,Prof Scott Sisson,0000-0001-8943-067X
DP160102551,2016,Closed,227000,239035.0,The University of Sydney,Prof Ariadne Vromen; Prof Darren Halpin,0000-0003-2398-632X
DP160102552,2016,Closed,308000,324151.0,The University of Western Australia,Prof Loretta Baldassar; Prof Raelene Wilding,0000-0001-6246-4773; 0000-0001-8599-5331
DP160102561,2016,Closed,332900,349372.0,Macquarie University,Hon A/Prof Ian Goodwin; A/Prof Michael O'Leary,0000-0001-8682-6409; 0000-0001-7040-3137
DP160102570,2016,Closed,390000,409820.0,Queensland University of Technology,Prof Gerard Ledwich; A/Prof Liam Wagner; Prof Ali Arefi,0000-0003-1297-5801; 0000-0001-9642-7639
DP160102571,2016,Closed,435000,457107.0,Queensland University of Technology,Prof Gerard Ledwich; Prof Yu-Chu Tian; A/Prof Yateendra Mishra,0000-0002-8709-5625; 0000-0002-4592-2784
DP160102575,2016,Closed,313600,329488.0,The University of New South Wales,Prof Bill Ballard; Prof Justin St. John,
DP160102577,2016,Closed,374000,390944.0,The University of Sydney,Prof Hak-Kim Chan,
DP160102582,2016,Closed,350100,367975.0,Deakin University,Prof Tania de Koning-Ward,
DP160102585,2016,Closed,280198,293183.0,The Australian National University,Dr Stephen Gibson,
DP160102587,2016,Closed,412570,432748.0,The Australian National University,A/Prof Janelle Stevenson; A/Prof Marco Coolen,0000-0001-9640-7275; 0000-0002-0417-920X
DP160102598,2016,Closed,224000,234936.0,University of Canberra,Prof John Parkinson,0000-0002-7842-7739
DP160102612,2016,Closed,440000,466100.0,Swinburne University of Technology,Prof Guoxing Lu,
DP160102625,2016,Closed,590000,624924.0,Australian Catholic University,Prof Chris Lonsdale; Adj/Prof Carmel Diezmann; Prof Nikolaos Ntoumanis; Prof Alexander Yeung; Prof Anthony Maeder; Dr Michael Noetel,0000-0002-2523-5565; 0000-0003-3019-9631; 0000-0001-7122-3795; 0000-0002-6563-8203
DP160102627,2016,Closed,610000,646975.0,University of Wollongong,Prof Shi Xue Dou; Prof Ziqi Sun; Dr Xun Xu; Prof Ting Liao,0000-0002-4777-4017; 0000-0002-0504-362X; 0000-0001-7488-6244
DP160102639,2016,Closed,270000,280304.0,Central Queensland University,Prof Brijesh Verma,
DP160102642,2016,Closed,359800,378093.0,The University of Melbourne,Prof Erica Fletcher; Prof Bang Bui,0000-0001-7298-1352
DP160102644,2016,Closed,356000,374251.0,The University of Adelaide,A/Prof Benjamin Binder,0000-0002-1812-6715
DP160102648,2016,Closed,431150,452294.0,The University of Sydney,Prof Iain McCalman; Prof Libby Robin; Dr Josh Wodak; Dr Caitilin de Bérigny,0000-0002-5095-2910
DP160102654,2016,Closed,265000,278702.0,The University of Melbourne,Dr Tim Robinson; Em/Prof Adrian Pagan; Prof Guay Lim; Prof Efrem Castelnuovo,0000-0001-5141-5167
DP160102658,2016,Closed,437500,459163.0,The University of Western Australia,A/Prof Jan Hemmi; Dr Julian Partridge,0000-0003-4629-9362; 0000-0003-3788-2900
DP160102663,2016,Active,572547,601036.0,The University of Sydney,Prof Peter Hiscock,
DP160102680,2016,Closed,394100,414221.0,Monash University,Prof Julian Rood,0000-0003-2126-7209
DP160102681,2016,Closed,299700,314929.0,The University of New South Wales,Prof William Donald,0000-0002-6622-8193
DP160102684,2016,Closed,371100,389795.0,Western Sydney University,Prof Ian Anderson; A/Prof Jonathan Plett,0000-0003-0514-8146
DP160102686,2016,Closed,450000,472916.0,The University of Melbourne,Prof Trevor Cohn; Prof Gholamreza Haffari,0000-0001-7326-8380
DP160102693,2016,Closed,380000,399310.0,University of Technology Sydney,Prof Mary-Anne Williams,0000-0002-1047-0503
DP160102702,2016,Closed,494400,523749.0,The University of Queensland,Prof Kate Schroder,0000-0001-9261-3805
DP160102739,2016,Closed,362613,381178.0,Monash University,Prof Meera Parish; A/Prof Jesper Levinsen,0000-0001-8705-0171; 0000-0002-2010-3512
DP160102742,2016,Closed,510000,535918.0,The University of Sydney,Prof Mikhail Prokopenko; Prof Philippa Pattison; A/Prof Joseph Lizier; Dr Mahendra Rajah Piraveenan,0000-0002-9910-8972
DP160102743,2016,Closed,210000,220358.0,Monash University,Prof Erte Xiao,
DP160102754,2016,Closed,770000,822693.0,The University of Melbourne,Prof Paul Mulvaney,0000-0002-8007-3247
DP160102764,2016,Closed,277376,291352.0,La Trobe University,Prof Diane Kirkby; A/Prof Emma Robertson,0000-0001-6193-0082
DP160102766,2016,Closed,394000,413961.0,The University of Queensland,Prof Benjamin Schulz,0000-0002-4823-7758
DP160102770,2016,Closed,373000,391987.0,Monash University,Prof Jakob Hohwy,0000-0003-3906-3060
DP160102782,2016,Closed,427700,437457.0,The Australian National University,Prof Peter McDonald; Dr Iwu Utomo,0000-0001-5579-0335
DP160102784,2016,Closed,233311,244817.0,Griffith University,Prof Parlo Singh,0000-0001-6757-2167
DP160102787,2016,Closed,391500,411389.0,Flinders University,Prof Michael Brunger,
DP160102794,2016,Closed,340000,357123.0,The University of Melbourne,Prof Dan Li,0000-0003-3461-5751
DP160102797,2016,Closed,379400,398771.0,University of Tasmania,Prof Coral Warr; A/Prof Christen Mirth; Prof Tony Tiganis,0000-0002-5289-3950; 0000-0002-9765-4021
DP160102806,2016,Closed,388800,408339.0,The University of Queensland,Dr Lyn Cook; Prof Gimme Walter; Dr David Booth,0000-0003-1025-7101; 0000-0002-3801-0488
DP160102818,2016,Closed,320000,336263.0,The University of Newcastle,Prof Michael Stockenhuber,
DP160102819,2016,Closed,396765,417155.0,Curtin University,Em/Prof Jie Sun; A/Prof Honglei Xu,0000-0001-5611-1672; 0000-0003-3212-2080
DP160102833,2016,Closed,450000,472869.0,Monash University,Prof Julio Soria; A/Prof Daniel Edgington-Mitchell,0000-0002-7089-9686; 0000-0001-9032-492X
DP160102836,2016,Closed,315000,331008.0,The University of Queensland,Prof Matt Trau; Prof Yuling Wang,0000-0003-3627-7397
DP160102870,2016,Closed,269900,282385.0,University of Tasmania,Prof Peter Strutton; Prof Helen Phillips,0000-0002-2395-9471; 0000-0002-2941-7577
DP160102871,2016,Closed,395000,415230.0,The University of Sydney,Prof Evan Livesey; Prof Justin Harris; A/Prof Irina Harris,0000-0002-5731-7098; 0000-0001-9777-2290
DP160102874,2016,Closed,427000,447808.0,Deakin University,Prof Gery Karantzas; Prof Marita McCabe; Dr Judith Feeney,0000-0002-1503-2991; 0000-0002-7953-8107
DP160102879,2016,Closed,310000,329909.0,Queensland University of Technology,Prof Mahen Mahendran; Em/Prof Raymond Frost,0000-0001-7306-8821
DP160102882,2016,Closed,450000,472869.0,Curtin University,Prof Peter Love,0000-0002-3239-1304
DP160102887,2016,Closed,348500,366311.0,The University of Queensland,Prof Craig Williams,0000-0002-3834-7398
DP160102888,2016,Closed,516300,542578.0,The University of Western Australia,A/Prof Gavin Flematti; A/Prof Mark Waters; Prof Kingsley Dixon,0000-0003-2545-6939; 0000-0001-5657-9005
DP160102906,2016,Closed,522900,549623.0,Monash University,Prof Benjamin Boyd,0000-0001-5434-590X
DP160102907,2016,Closed,149192,155990.0,The University of New South Wales,Prof Jill Bennett; Mr Volker Kuchelmeister; Dr Alexander Davies,
DP160102908,2016,Closed,388900,408374.0,The University of Melbourne,Prof Muthupandian Ashokkumar,0000-0002-8442-1499
DP160102915,2016,Closed,430000,450911.0,The University of Queensland,Prof Linda Lua; Prof Joanne Meers; Prof Anton Middelberg,0000-0002-9756-7083; 0000-0001-9305-0469
DP160102926,2016,Closed,160000,167660.0,University of Wollongong,A/Prof Wendy Nielsen; Prof Pauline Jones,0000-0002-2066-6200; 0000-0001-6359-9573
DP160102932,2016,Closed,440500,468404.0,The University of Sydney,Em/Prof Donald Melrose; Prof Michael Wheatland,0000-0001-5100-2354
DP160102948,2016,Closed,135000,141860.0,The University of Melbourne,Prof Nisvan Erkal,
DP160102955,2016,Closed,370000,388179.0,The University of New South Wales,Prof Anita Ho-Baillie; Prof Martin Green; Prof Shujuan Huang; Dr Xiaoming Wen,0000-0001-9849-4755; 0000-0003-3468-4773; 0000-0001-8298-483X
DP160102969,2016,Closed,479000,493984.0,The University of Melbourne,Prof Russell Drysdale; Prof Jonathan Woodhead,0000-0001-7867-031X
DP160102989,2016,Closed,313686,332129.0,The University of Adelaide,Prof Rachel Ankeny,0000-0002-1547-6031
DP160102991,2016,Closed,385700,407473.0,Macquarie University,Prof Richard Shine; Prof Lee Rollins,0000-0001-7529-5657; 0000-0002-3279-7005
DP160103005,2016,Closed,351100,369042.0,Flinders University,Prof Michael Lee,
DP160103008,2016,Closed,360000,136930.0,The University of New South Wales,Prof Dane McCamey; Prof Girish Lakhwani,0000-0001-7727-6804; 0000-0003-1070-5859
DP160103023,2016,Closed,369900,388692.0,The Australian National University,Prof Catherine D'Este; Prof Shane Thomas; Prof Julie Byles,0000-0002-3984-6877
DP160103037,2016,Closed,310000,325205.0,The Australian National University,A/Prof Emma Schultz; Prof Garry Twite,0000-0002-3032-2858
DP160103039,2016,Closed,340000,357357.0,The University of Adelaide,Prof Christophe Fumeaux; A/Prof Damith Ranasinghe,0000-0002-2008-9255
DP160103046,2016,Closed,433819,455705.0,Deakin University,Prof Paul Francis; Prof Conor Hogan; Prof Neil Barnett; Prof David Wilson,0000-0003-4165-6922; 0000-0001-8250-3098; 0000-0002-0007-4486
DP160103047,2016,Closed,399400,420558.0,The University of Melbourne,Prof Lucy Palmer,0000-0003-3676-657X
DP160103053,2016,Closed,398800,419004.0,The Australian National University,Em/Prof Ryszard Maleszka,0000-0003-1855-555X
DP160103059,2016,Closed,295156,310466.0,The University of Adelaide,Prof Dino Pisaniello; Prof Peng Bi; Prof Adrian Barnett; Prof Malcolm Sim; Dr Jane Heyworth; Dr Scott Hanson-Easey,0000-0002-4156-0608; 0000-0002-3238-3427; 0000-0001-6339-0374
DP160103061,2016,Closed,360000,378295.0,La Trobe University,A/Prof Stephen Morey,0000-0001-6121-684X
DP160103063,2016,Closed,203923,196610.0,The University of New South Wales,Prof Peter Lovibond; Dr Bradley Jack,0000-0003-0523-6656
DP160103071,2016,Closed,429400,453109.0,Griffith University,Prof Guillermo Diaz-Pulido; Prof Catriona Hurd,0000-0002-0901-3727; 0000-0001-9965-4917
DP160103084,2016,Closed,263603,272446.0,Curtin University,Prof Anna Haebich; A/Prof Tiffany Shellam; A/Prof Elfie Shiosaki,0000-0002-1693-8269; 0000-0001-8521-7564; 0000-0002-2282-0021
DP160103085,2016,Closed,448294,471199.0,Monash University,Prof Jessica Purcell; A/Prof Daniel Mathews,0000-0002-0618-2840; 0000-0003-3468-5039
DP160103100,2016,Closed,488100,513060.0,Monash University,Prof Ian Smyth; Dr Nicholas Hamilton,0000-0003-0331-3427
DP160103107,2016,Closed,340000,357123.0,The University of New South Wales,Prof Chuan Zhao,
DP160103108,2016,Closed,286400,289914.0,Macquarie University,Prof Catharine Lumby; Ms Lise Waldek; Prof Julian Droogan,0000-0002-8979-6505
DP160103110,2016,Closed,185000,194328.0,The University of Sydney,Prof Anika Gauja,0000-0001-6691-9421
DP160103116,2016,Closed,430000,451539.0,Queensland University of Technology,Prof Kostya (Ken) Ostrikov; Dr Shailesh Kumar; A/Prof Joshua Lipton-Duffin; Prof John Bell,0000-0002-7280-4919
DP160103130,2016,Closed,290000,294888.0,University of Tasmania,Dr William Hobbs; A/Prof Jan Zika,0000-0002-2061-0899; 0000-0003-3462-3559
DP160103134,2016,Closed,633000,664546.0,The University of Melbourne,Prof Jose Villadangos,0000-0001-6771-8891
DP160103140,2016,Closed,460000,482753.0,The University of Newcastle,Prof Olivier Buzzi; Prof John Carter; Prof Anna Giacomini; Prof Stephen Fityus,0000-0001-5115-3216
DP160103152,2016,Closed,145540,152160.0,Macquarie University,A/Prof Emily O'Gorman,0000-0001-6935-1982
DP160103160,2016,Closed,453000,476429.0,Deakin University,Prof Craig Olsson; Prof Ann Sanson; Prof Jennifer McIntosh; Dr Delyse Hutchinson; Prof Andrew Lewis; A/Prof Jacqui Macdonald,0000-0002-5927-2014; 0000-0001-9451-2709
DP160103171,2016,Closed,377659,396264.0,The University of Melbourne,Prof Mark Wooden,
DP160103181,2016,Closed,302818,318332.0,Deakin University,Prof Jill Blackmore AM; Prof Ly Tran; Prof Catherine Beavis; Prof Leonie Rowan,0000-0002-1049-2788; 0000-0001-6543-6559; 0000-0002-8835-0309; 0000-0001-7017-0492
DP160103190,2016,Closed,330000,346771.0,The University of Queensland,Prof Han Huang; Dr Shiliang Wang,0000-0001-9709-6587
DP160103192,2016,Closed,508085,539397.0,The University of Melbourne,Prof Marcia Langton; Prof John Mathews; Prof Richard Chenhall,0000-0002-1398-7524; 0000-0002-0943-0483
DP160103197,2016,Closed,225000,235655.0,University of Technology Sydney,A/Prof Xinqun Zhu; Prof Bijan Samali,0000-0001-5083-9320
DP160103224,2016,Closed,328892,345647.0,The University of Sydney,Prof Sally Andrews,
DP160103231,2016,Closed,346470,364198.0,The University of New South Wales,Prof Jeremy Bailey,0000-0002-5726-7000
DP160103234,2016,Closed,314900,330901.0,The University of Adelaide,Prof Christian Doonan; Prof Christopher Sumby; A/Prof David Huang,0000-0002-9713-9599; 0000-0003-2048-4500
DP160103244,2016,Closed,280000,293761.0,The University of New South Wales,Prof Dr Da-Wei Wang; Dr Xin Tan,0000-0002-6651-4261
DP160103248,2016,Closed,330000,346145.0,The University of Sydney,Prof Kenny Kwok; Dr Yaping He,0000-0001-8228-6548
DP160103260,2016,Closed,516800,545917.0,The University of Queensland,Prof Stuart Crozier; Prof Feng Liu,0000-0002-1074-2601
DP160103279,2016,Closed,390000,409820.0,The University of Queensland,A/Prof Nangallage Fernando; A/Prof Joseph Gattas; A/Prof Michael Heitzmann,0000-0002-0878-583X; 0000-0002-3066-0101
DP160103291,2016,Closed,440000,465632.0,The University of Melbourne,Prof Majid Sarvi; A/Prof Martin Burd,
DP160103294,2016,Closed,346800,364246.0,The Australian National University,Dr Denisse Leyton,0000-0003-4808-9289
DP160103299,2016,Closed,245079,257545.0,The University of New South Wales,Prof Joel Pearson,0000-0003-3704-5037
DP160103307,2016,Closed,433790,461231.0,Western Sydney University,Prof Brett Neilson; Prof Ned Rossiter; A/Prof Tanya Notley,0000-0003-0710-2109; 0000-0002-4353-1130
DP160103311,2016,Closed,392400,129401.0,The University of Queensland,Prof Matthew Davis; Prof Elena Ostrovskaya,0000-0001-8337-0784; 0000-0002-8657-6048
DP160103320,2016,Closed,148000,154283.0,University of the Sunshine Coast,A/Prof Tomer Ventura; A/Prof Quinn Fitzgibbon,0000-0002-0777-2367; 0000-0002-1104-3052
DP160103322,2016,Closed,195000,202009.0,The Australian National University,A/Prof Sverre Molland,0000-0002-4510-1951
DP160103332,2016,Closed,370000,388648.0,Macquarie University,Prof Judith Dawes,0000-0001-9819-1746
DP160103335,2016,Closed,423456,447761.0,University of Technology Sydney,Prof Robert Wood,
DP160103353,2016,Closed,355000,373213.0,The University of Melbourne,Prof Stefan Bode; Prof Robert Hester,0000-0002-0258-7795; 0000-0003-0982-8026
DP160103367,2016,Closed,330000,329722.0,The University of New South Wales,Prof Gabriele Keller,
DP160103371,2016,Closed,370000,383183.0,Griffith University,Prof Darryl Low Choy; Prof Brendan Mackey; Prof Kerrylee Rogers,0000-0003-1996-4064; 0000-0003-1350-4737
DP160103387,2016,Closed,454706,447169.0,Curtin University,Prof David Antoine,0000-0002-9082-2395
DP160103393,2016,Closed,353500,371644.0,The University of Adelaide,A/Prof Jonathan George,
DP160103399,2016,Active,300000,314150.0,The University of Sydney,A/Prof Craig Jin,0000-0003-4636-753X
DP160103407,2016,Closed,380000,399155.0,Queensland University of Technology,Prof Michael Rosemann,0000-0003-3303-2896
DP160103414,2016,Closed,359700,377913.0,The University of Queensland,Prof Alan Mark,0000-0001-5880-4798
DP160103419,2016,Closed,329800,327893.0,The University of Melbourne,Prof Clara Tuite,
DP160103425,2016,Closed,493000,527311.0,Macquarie University,Prof Tom Smith; Prof Martina Linnenluecke,
DP160103433,2016,Closed,270000,283722.0,The University of New South Wales,Prof Xiaojing Hao; Prof Martin Green; Prof Yansong Shen; Dr Sergey Varlamov,0000-0001-5903-4481; 0000-0001-8472-8805; 0000-0002-8402-7037
DP160103436,2016,Closed,428100,449800.0,Western Sydney University,Prof Belinda Medlyn; Dr Remko Duursma; Prof Roderick Dewar,0000-0001-5728-9827; 0000-0002-8499-5580
DP160103439,2016,Closed,339000,356402.0,The University of New South Wales,Prof Lisa Alexander,
DP160103449,2016,Closed,319500,335345.0,Curtin University,Prof Andrew Putnis; Prof Thomas Raimondo; Prof Nathan Daczko,0000-0003-2232-9942; 0000-0001-9115-9196; 0000-0002-3737-3818
DP160103456,2016,Closed,735700,147104.0,The University of Western Australia,Prof Linqing Wen,0000-0001-7987-295X
DP160103474,2016,Closed,491900,519055.0,The Australian National University,Prof Allen Rodrigo,0000-0002-8327-7317
DP160103479,2016,Closed,455992,479402.0,The Australian National University,Prof Scott Morrison,0000-0003-4918-4552
DP160103488,2016,Closed,459606,479420.0,Western Sydney University,Prof Simon Burrows; Prof Angus Martin; A/Prof Rachel Hendery; A/Prof Tomas Trescak; A/Prof Terhi Nurmikko-Fuller,0000-0002-6897-8801; 0000-0003-0960-8859; 0000-0002-2540-6002; 0000-0002-0688-3006
DP160103489,2016,Closed,343700,358104.0,The University of New South Wales,Prof Spiridon Penev; Prof Dr Pavel Shevchenko,0000-0002-3669-0010; 0000-0001-8104-8716
DP160103490,2016,Closed,268000,281697.0,The University of Adelaide,Prof Tat-Jun Chin; Prof David Suter,0000-0001-6306-3023
DP160103497,2016,Closed,300000,307245.0,Griffith University,A/Prof Porun Liu; Prof Ming Wei,0000-0002-0046-701X
DP160103501,2016,Closed,385000,404410.0,The University of New South Wales,Em/Prof Robert Randall; Prof Zhongxiao Peng; A/Prof Pietro Borghesani,0000-0003-4042-1566; 0000-0002-3059-5813
DP160103502,2016,Closed,262550,275566.0,Macquarie University,Prof Simon Clark; A/Prof Juan Afonso,0000-0002-7488-3438
DP160103540,2016,Closed,280000,294542.0,The University of Queensland,Prof Duong Do; Prof David Nicholson; Dr Chunyan Fan,0000-0003-4222-489X
